area,response,var,label,estimate,ci,pd,ps,bf,ess,rhat
Quality of Life,QoL: Family life,[PCOV Severity Score] x [Pathologies: Dyslipidemia (Yes)],"$\beta$ = 0.42, CI~95%~[-0.22, 1.07], pd = 90.1%, ps = 83.7%, BF~10~ = 0.25",0.42,"[-0.22, 1.07]",0.901,0.837,0.25,11083,1
Quality of Life,QoL: Family life,[PCOV Severity Score] x [Pathologies: Obesity (Yes)],"$\beta$ = -0.81, CI~95%~[-1.88, 0.2], pd = 94.1%, ps = 91.8%, BF~10~ = 0.61",-0.81,"[-1.88, 0.2]",0.941,0.918,0.61,12812.3,1
Quality of Life,QoL: Family life,[PCOV Severity Score] x [Sex: Female],"$\beta$ = 0.28, CI~95%~[-0.24, 0.79], pd = 85.5%, ps = 75.4%, BF~10~ = 0.15",0.28,"[-0.24, 0.79]",0.855,0.754,0.15,9868.7,1
Quality of Life,QoL: Family life,[Pathologies: Diabetes (Yes)],"$\beta$ = 0.38, CI~95%~[-0.36, 1.06], pd = 84.9%, ps = 77.5%, BF~10~ = 0.2",0.38,"[-0.36, 1.06]",0.849,0.775,0.2,11714.7,1
Quality of Life,QoL: Family life,[Pathologies: Dyslipidemia (Yes)],"$\beta$ = 0.7, CI~95%~[-0.16, 1.46], pd = 95.1%, ps = 92.4%, BF~10~ = 0.57",0.7,"[-0.16, 1.46]",0.951,0.924,0.57,10261.9,1
Quality of Life,QoL: Family life,[Pathologies: Obesity (Yes)],"$\beta$ = -1.01, CI~95%~[-1.88, -0.14], pd = 99%, ps = 98.2%, BF~10~ = 2.18",-1.01,"[-1.88, -0.14]",0.99,0.982,2.18,11401.6,1
Quality of Life,QoL: Family life,[Sex: Female],"$\beta$ = 0.32, CI~95%~[-0.12, 0.78], pd = 91.5%, ps = 83.2%, BF~10~ = 0.2",0.32,"[-0.12, 0.78]",0.915,0.832,0.2,12259.1,1
Quality of Life,QoL: Mental health,[PCOV NoS] x [Pathologies: Diabetes (Yes)],"$\beta$ = -0.4, CI~95%~[-0.93, 0.12], pd = 93.4%, ps = 87.2%, BF~10~ = 0.27",-0.4,"[-0.93, 0.12]",0.934,0.872,0.27,11653.2,1
Quality of Life,QoL: Mental health,[PCOV NoS] x [Pathologies: Hypertension (Yes)],"$\beta$ = -0.36, CI~95%~[-0.9, 0.18], pd = 90.7%, ps = 83.5%, BF~10~ = 0.23",-0.36,"[-0.9, 0.18]",0.907,0.835,0.23,10176.3,1
Quality of Life,QoL: Mental health,[PCOV NoS] x [Pathologies: Obesity (Yes)],"$\beta$ = 0.28, CI~95%~[-0.33, 0.91], pd = 81.8%, ps = 72.1%, BF~10~ = 0.16",0.28,"[-0.33, 0.91]",0.818,0.721,0.16,11704.9,1
Quality of Life,QoL: Mental health,[PCOV NoS] x [Sex: Female],"$\beta$ = -0.2, CI~95%~[-0.61, 0.2], pd = 83.1%, ps = 68.1%, BF~10~ = 0.11",-0.2,"[-0.61, 0.2]",0.831,0.681,0.11,12602.5,1
Quality of Life,QoL: Mental health,[PCOV NoV] x [Age],"$\beta$ = -0.19, CI~95%~[-0.36, -0.03], pd = 98.6%, ps = 86.5%, BF~10~ = 0.4",-0.19,"[-0.36, -0.03]",0.986,0.865,0.4,14502.3,1.001
Quality of Life,QoL: Mental health,[PCOV NoV] x [Pathologies: Dyslipidemia (Yes)],"$\beta$ = -0.22, CI~95%~[-0.74, 0.3], pd = 80.8%, ps = 68.4%, BF~10~ = 0.13",-0.22,"[-0.74, 0.3]",0.808,0.684,0.13,9866.3,1
Quality of Life,QoL: Mental health,[PCOV NoV] x [Pathologies: Hypertension (Yes)],"$\beta$ = 0.52, CI~95%~[0.04, 0.98], pd = 98.5%, ps = 95.9%, BF~10~ = 0.83",0.52,"[0.04, 0.98]",0.985,0.959,0.83,10256.8,1
Quality of Life,QoL: Mental health,[PCOV Severity Score],"$\beta$ = 0.92, CI~95%~[0.13, 1.65], pd = 99.2%, ps = 98.4%, BF~10~ = 2.24",0.92,"[0.13, 1.65]",0.992,0.984,2.24,5027.7,1
Quality of Life,QoL: Mental health,[PCOV Severity Score] x [Education level: Quadratic],"$\beta$ = 0.89, CI~95%~[-1.01, 2.72], pd = 81.6%, ps = 78.6%, BF~10~ = 0.48",0.89,"[-1.01, 2.72]",0.816,0.786,0.48,5085.1,1
Quality of Life,QoL: Mental health,[PCOV Severity Score] x [Pathologies: Diabetes (Yes)],"$\beta$ = -0.25, CI~95%~[-0.74, 0.27], pd = 83.9%, ps = 72.6%, BF~10~ = 0.14",-0.25,"[-0.74, 0.27]",0.839,0.726,0.14,11354,1
Quality of Life,QoL: Mental health,[PCOV Severity Score] x [Pathologies: Hypertension (Yes)],"$\beta$ = 0.23, CI~95%~[-0.18, 0.66], pd = 85.8%, ps = 73.3%, BF~10~ = 0.13",0.23,"[-0.18, 0.66]",0.858,0.733,0.13,8928.1,1
Quality of Life,QoL: Mental health,[PCOV Severity Score] x [Pathologies: Obesity (Yes)],"$\beta$ = 0.65, CI~95%~[-0.08, 1.4], pd = 95.7%, ps = 92.8%, BF~10~ = 0.56",0.65,"[-0.08, 1.4]",0.957,0.928,0.56,12480.9,1
Quality of Life,QoL: Mental health,[PCOV Severity Score] x [Sex: Female],"$\beta$ = 0.25, CI~95%~[-0.13, 0.63], pd = 90.6%, ps = 78.9%, BF~10~ = 0.16",0.25,"[-0.13, 0.63]",0.906,0.789,0.16,12276.7,1
Quality of Life,QoL: Mental health,[Pathologies: Dyslipidemia (Yes)],"$\beta$ = 0.28, CI~95%~[-0.35, 0.85], pd = 82.5%, ps = 72.6%, BF~10~ = 0.15",0.28,"[-0.35, 0.85]",0.825,0.726,0.15,13089.4,1
Quality of Life,QoL: Personal activities,[Age],"$\beta$ = 0.23, CI~95%~[-0.04, 0.51], pd = 95%, ps = 82.5%, BF~10~ = 0.18",0.23,"[-0.04, 0.51]",0.95,0.825,0.18,10287.3,1
Quality of Life,QoL: Personal activities,[Education level: Linear],"$\beta$ = 1.43, CI~95%~[-1.24, 3.92], pd = 86.2%, ps = 84.3%, BF~10~ = 0.78",1.43,"[-1.24, 3.92]",0.862,0.843,0.78,7596.8,1
Quality of Life,QoL: Personal activities,[Education level: Quadratic],"$\beta$ = -1.17, CI~95%~[-3.45, 1.16], pd = 83.7%, ps = 81.7%, BF~10~ = 0.66",-1.17,"[-3.45, 1.16]",0.837,0.817,0.66,6976,1
Quality of Life,QoL: Personal activities,[PCOV NoS] x [Pathologies: Diabetes (Yes)],"$\beta$ = 0.51, CI~95%~[-0.29, 1.32], pd = 90.1%, ps = 84.9%, BF~10~ = 0.31",0.51,"[-0.29, 1.32]",0.901,0.849,0.31,12806.6,1
Quality of Life,QoL: Personal activities,[PCOV NoS] x [Sex: Female],"$\beta$ = 0.41, CI~95%~[-0.2, 1.01], pd = 90.8%, ps = 84.2%, BF~10~ = 0.25",0.41,"[-0.2, 1.01]",0.908,0.842,0.25,11902.1,1.001
Quality of Life,QoL: Personal activities,[PCOV NoV] x [Age],"$\beta$ = -0.14, CI~95%~[-0.39, 0.12], pd = 85.3%, ps = 61.1%, BF~10~ = 0.08",-0.14,"[-0.39, 0.12]",0.853,0.611,0.08,12623.8,1
Quality of Life,QoL: Personal activities,[PCOV NoV] x [Pathologies: Dyslipidemia (Yes)],"$\beta$ = -0.38, CI~95%~[-1.16, 0.39], pd = 83.8%, ps = 76.6%, BF~10~ = 0.21",-0.38,"[-1.16, 0.39]",0.838,0.766,0.21,10710.3,1
Quality of Life,QoL: Personal activities,[PCOV NoV] x [Pathologies: Hypertension (Yes)],"$\beta$ = 0.7, CI~95%~[-0.01, 1.38], pd = 97.5%, ps = 95.5%, BF~10~ = 0.79",0.7,"[-0.01, 1.38]",0.975,0.955,0.79,10405.5,1
Quality of Life,QoL: Personal activities,[PCOV NoV] x [Sex: Female],"$\beta$ = -0.25, CI~95%~[-0.81, 0.28], pd = 82.6%, ps = 71.2%, BF~10~ = 0.14",-0.25,"[-0.81, 0.28]",0.826,0.712,0.14,13421.3,1
Quality of Life,QoL: Personal activities,[PCOV Severity Score],"$\beta$ = 0.62, CI~95%~[-0.28, 1.52], pd = 91.2%, ps = 87.3%, BF~10~ = 0.37",0.62,"[-0.28, 1.52]",0.912,0.873,0.37,6528.9,1
Quality of Life,QoL: Personal activities,[PCOV Severity Score] x [Pathologies: Dyslipidemia (Yes)],"$\beta$ = -0.31, CI~95%~[-0.99, 0.41], pd = 81.4%, ps = 73.1%, BF~10~ = 0.18",-0.31,"[-0.99, 0.41]",0.814,0.731,0.18,11956.9,1
Quality of Life,QoL: Personal activities,[PCOV Severity Score] x [Pathologies: Obesity (Yes)],"$\beta$ = 1.39, CI~95%~[0.29, 2.49], pd = 99.3%, ps = 99%, BF~10~ = 4.36",1.39,"[0.29, 2.49]",0.993,0.99,4.36,10475.3,1
Quality of Life,QoL: Personal activities,[Pathologies: Dyslipidemia (Yes)],"$\beta$ = 0.53, CI~95%~[-0.38, 1.36], pd = 88.6%, ps = 83.2%, BF~10~ = 0.29",0.53,"[-0.38, 1.36]",0.886,0.832,0.29,12303.9,1
Quality of Life,QoL: Personal activities,[Pathologies: Hypertension (Yes)],"$\beta$ = -0.34, CI~95%~[-0.92, 0.26], pd = 87%, ps = 78.6%, BF~10~ = 0.19",-0.34,"[-0.92, 0.26]",0.87,0.786,0.19,12699.7,1
Quality of Life,QoL: Personal activities,[Pathologies: Obesity (Yes)],"$\beta$ = 0.48, CI~95%~[-0.47, 1.4], pd = 84.4%, ps = 78.6%, BF~10~ = 0.27",0.48,"[-0.47, 1.4]",0.844,0.786,0.27,11945.3,1
Quality of Life,QoL: Profesional life,[Age],"$\beta$ = -0.16, CI~95%~[-0.44, 0.09], pd = 88.7%, ps = 67.9%, BF~10~ = 0.1",-0.16,"[-0.44, 0.09]",0.887,0.679,0.1,9593.2,1
Quality of Life,QoL: Profesional life,[PCOV NoS] x [Age],"$\beta$ = 0.17, CI~95%~[-0.18, 0.55], pd = 81.6%, ps = 65%, BF~10~ = 0.1",0.17,"[-0.18, 0.55]",0.816,0.65,0.1,9738.8,1.001
Quality of Life,QoL: Profesional life,[PCOV NoS] x [Pathologies: Hypertension (Yes)],"$\beta$ = -0.48, CI~95%~[-1.28, 0.3], pd = 89.1%, ps = 83.7%, BF~10~ = 0.29",-0.48,"[-1.28, 0.3]",0.891,0.837,0.29,11201.4,1
Quality of Life,QoL: Profesional life,[PCOV NoS] x [Pathologies: Obesity (Yes)],"$\beta$ = 0.99, CI~95%~[0.12, 1.89], pd = 98.4%, ps = 97.3%, BF~10~ = 1.47",0.99,"[0.12, 1.89]",0.984,0.973,1.47,11710.2,1
Quality of Life,QoL: Profesional life,[PCOV NoV] x [Age],"$\beta$ = 0.17, CI~95%~[-0.07, 0.42], pd = 91%, ps = 70.8%, BF~10~ = 0.1",0.17,"[-0.07, 0.42]",0.91,0.708,0.1,13207.2,1
Quality of Life,QoL: Profesional life,[PCOV NoV] x [Education level: Cubic],"$\beta$ = -1.3, CI~95%~[-3.44, 0.76], pd = 88.1%, ps = 86.3%, BF~10~ = 0.73",-1.3,"[-3.44, 0.76]",0.881,0.863,0.73,7720.9,1
Quality of Life,QoL: Profesional life,[PCOV NoV] x [Sex: Female],"$\beta$ = 0.25, CI~95%~[-0.28, 0.77], pd = 82.2%, ps = 70.7%, BF~10~ = 0.14",0.25,"[-0.28, 0.77]",0.822,0.707,0.14,13128.1,1
Quality of Life,QoL: Profesional life,[PCOV Severity Score],"$\beta$ = 0.66, CI~95%~[-0.22, 1.53], pd = 92.8%, ps = 89%, BF~10~ = 0.42",0.66,"[-0.22, 1.53]",0.928,0.89,0.42,7185.8,1
Quality of Life,QoL: Profesional life,[PCOV Severity Score] x [Age],"$\beta$ = -0.31, CI~95%~[-0.66, 0.04], pd = 95.6%, ps = 87.6%, BF~10~ = 0.25",-0.31,"[-0.66, 0.04]",0.956,0.876,0.25,9422.2,1
Quality of Life,QoL: Profesional life,[PCOV Severity Score] x [Education level: Linear],"$\beta$ = -1.33, CI~95%~[-3.75, 1.26], pd = 85.4%, ps = 83.6%, BF~10~ = 0.77",-1.33,"[-3.75, 1.26]",0.854,0.836,0.77,6636.8,1.001
Quality of Life,QoL: Profesional life,[PCOV Severity Score] x [Pathologies: Obesity (Yes)],"$\beta$ = -0.53, CI~95%~[-1.65, 0.46], pd = 84%, ps = 78.8%, BF~10~ = 0.29",-0.53,"[-1.65, 0.46]",0.84,0.788,0.29,13283.6,1
Quality of Life,QoL: Profesional life,[Pathologies: Obesity (Yes)],"$\beta$ = -0.79, CI~95%~[-1.73, 0.09], pd = 95.8%, ps = 93.6%, BF~10~ = 0.69",-0.79,"[-1.73, 0.09]",0.958,0.936,0.69,11389.8,1
Quality of Life,QoL: Social life,[Age],"$\beta$ = 0.31, CI~95%~[0.08, 0.57], pd = 99.3%, ps = 95.5%, BF~10~ = 0.84",0.31,"[0.08, 0.57]",0.993,0.955,0.84,10154.1,1.001
Quality of Life,QoL: Social life,[PCOV NoS] x [Age],"$\beta$ = -0.47, CI~95%~[-0.8, -0.14], pd = 99.7%, ps = 98.5%, BF~10~ = 1.87",-0.47,"[-0.8, -0.14]",0.997,0.985,1.87,11171.7,1
Quality of Life,QoL: Social life,[PCOV NoS] x [Education level: Cubic],"$\beta$ = -1.04, CI~95%~[-3.33, 1.38], pd = 81.1%, ps = 78.7%, BF~10~ = 0.57",-1.04,"[-3.33, 1.38]",0.811,0.787,0.57,5902.5,1
Quality of Life,QoL: Social life,[PCOV NoS] x [Pathologies: Diabetes (Yes)],"$\beta$ = 0.32, CI~95%~[-0.35, 1.06], pd = 82%, ps = 74%, BF~10~ = 0.19",0.32,"[-0.35, 1.06]",0.82,0.74,0.19,12662.8,1.001
Quality of Life,QoL: Social life,[PCOV NoS] x [Pathologies: Hypertension (Yes)],"$\beta$ = 0.4, CI~95%~[-0.32, 1.12], pd = 86.3%, ps = 79.3%, BF~10~ = 0.22",0.4,"[-0.32, 1.12]",0.863,0.793,0.22,11236.9,1
Quality of Life,QoL: Social life,[PCOV NoS] x [Pathologies: Obesity (Yes)],"$\beta$ = 0.49, CI~95%~[-0.32, 1.3], pd = 87.9%, ps = 82.6%, BF~10~ = 0.27",0.49,"[-0.32, 1.3]",0.879,0.826,0.27,11952.3,1
Quality of Life,QoL: Social life,[PCOV NoS] x [Sex: Female],"$\beta$ = -0.34, CI~95%~[-0.87, 0.21], pd = 89.1%, ps = 81%, BF~10~ = 0.2",-0.34,"[-0.87, 0.21]",0.891,0.81,0.2,11944.5,1
Quality of Life,QoL: Social life,[PCOV NoV] x [Age],"$\beta$ = -0.17, CI~95%~[-0.39, 0.05], pd = 93.8%, ps = 74.4%, BF~10~ = 0.12",-0.17,"[-0.39, 0.05]",0.938,0.744,0.12,15265,1
Quality of Life,QoL: Social life,[PCOV NoV] x [Pathologies: Diabetes (Yes)],"$\beta$ = -0.47, CI~95%~[-1.12, 0.19], pd = 91.7%, ps = 86.2%, BF~10~ = 0.29",-0.47,"[-1.12, 0.19]",0.917,0.862,0.29,13945.5,1
Quality of Life,QoL: Social life,[PCOV NoV] x [Pathologies: Dyslipidemia (Yes)],"$\beta$ = 0.96, CI~95%~[0.26, 1.62], pd = 99.7%, ps = 99.3%, BF~10~ = 4.61",0.96,"[0.26, 1.62]",0.997,0.993,4.61,10785.1,1
Quality of Life,QoL: Social life,[PCOV NoV] x [Pathologies: Hypertension (Yes)],"$\beta$ = -0.51, CI~95%~[-1.11, 0.12], pd = 94.8%, ps = 90.6%, BF~10~ = 0.4",-0.51,"[-1.11, 0.12]",0.948,0.906,0.4,11481.2,1
Quality of Life,QoL: Social life,[PCOV NoV] x [Sex: Female],"$\beta$ = -0.32, CI~95%~[-0.81, 0.17], pd = 90.2%, ps = 81.2%, BF~10~ = 0.19",-0.32,"[-0.81, 0.17]",0.902,0.812,0.19,13679,1
Quality of Life,QoL: Social life,[PCOV Severity Score],"$\beta$ = 0.89, CI~95%~[0.05, 1.74], pd = 97.9%, ps = 96.3%, BF~10~ = 1.13",0.89,"[0.05, 1.74]",0.979,0.963,1.13,5736.5,1.001
Quality of Life,QoL: Social life,[PCOV Severity Score] x [Age],"$\beta$ = 0.35, CI~95%~[0.02, 0.64], pd = 98.7%, ps = 93.8%, BF~10~ = 0.57",0.35,"[0.02, 0.64]",0.987,0.938,0.57,10135,1
Quality of Life,QoL: Social life,[PCOV Severity Score] x [Pathologies: Dyslipidemia (Yes)],"$\beta$ = -0.38, CI~95%~[-0.99, 0.23], pd = 88.2%, ps = 80.7%, BF~10~ = 0.2",-0.38,"[-0.99, 0.23]",0.882,0.807,0.2,12756.8,1
Quality of Life,QoL: Social life,[PCOV Severity Score] x [Pathologies: Hypertension (Yes)],"$\beta$ = -0.69, CI~95%~[-1.25, -0.14], pd = 99.1%, ps = 98.1%, BF~10~ = 1.91",-0.69,"[-1.25, -0.14]",0.991,0.981,1.91,9832.1,1
Quality of Life,QoL: Social life,[PCOV Severity Score] x [Pathologies: Obesity (Yes)],"$\beta$ = -1.07, CI~95%~[-2.09, -0.11], pd = 98.2%, ps = 97.3%, BF~10~ = 1.58",-1.07,"[-2.09, -0.11]",0.982,0.973,1.58,13268.4,1
Quality of Life,QoL: Social life,[Pathologies: Dyslipidemia (Yes)],"$\beta$ = -0.75, CI~95%~[-1.49, 0.04], pd = 96.9%, ps = 94.8%, BF~10~ = 0.76",-0.75,"[-1.49, 0.04]",0.969,0.948,0.76,13442.2,1
Quality of Life,QoL: Social life,[Pathologies: Obesity (Yes)],"$\beta$ = -0.61, CI~95%~[-1.46, 0.23], pd = 91.9%, ps = 88.3%, BF~10~ = 0.4",-0.61,"[-1.46, 0.23]",0.919,0.883,0.4,11308.5,1
